Text strings referenced in ntdll.text
Address    Disassembly                               Text string
77B5D387   PUSH 77ABACA4                             ASCII Hook type not yet implemented

77B5D50B   PUSH 77ABADE8                             ASCII Invalid hotpatch base address

77B5D532   PUSH 77ABADCA                             ASCII Invalid target base address

77B5D540   PUSH 77ABADAA                             ASCII Invalid hotpatch hook pointer

77B5D574   PUSH 77ABAD80                             ASCII Hotpatch loaded  2GB from target image

77B5D5CF   PUSH 77ABAD62                             ASCII Invalid hook type specified

77B5D71A   PUSH 77ABAD46                             ASCII Unsupported template type

77B5D7AC   PUSH 77ABAD22                             ASCII Invalid hotpatch relative address

77B5D7F8   PUSH 77ABAD02                             ASCII 09,%08I64X 
77B5D814   PUSH 77ABACFC                             ASCII  %02X
77B5D82A   PUSH 77ABACF8                             ASCII  }

77B5D897   PUSH 77ABAE54                             ASCII No hooks defined in hotpatch

77B5D8C7   PUSH 77ABAE2E                             ASCII Inserting %u hooks into target image

77B5DA53   PUSH 77ABAE08                             ASCII Invalid hotpatch hook array pointer

77B5DC12   PUSH 77ABAEA8                             ASCII Failed to normalize PE header for validation

77B5DC2E   PUSH 77ABAE72                             ASCII Header too large (%u%u) for copynormalizevalidate

77B5DDDA   PUSH 77ABAED6                             ASCII PE header hash ID comparsion failure (PE2)

77B5DE95   PUSH 77ABAF56                             ASCII Unrecognized
77B5DE9C   PUSH 77ABAF3C                             ASCII HOTP_ID_PeDebugSignature
77B5DEB1   PUSH 77ABAF26                             ASCII HOTP_ID_PeHeaderHash2
77B5DED0   PUSH 77ABAF10                             ASCII HOTP_ID_PeHeaderHash1
77B5DEE5   PUSH 77ABAF02                             ASCII HOTP_ID_None

77B5E614   PUSH 77ABAF64                             ASCII Critical error detected %lx

77B5E6E4   MOV EBX,77AB8E68                          ASCII HEAP 
77B5E6E9   MOV ESI,77AB8E70                          ASCII HEAP[%wZ] 
77B5E71F   PUSH 77ABB1C0                             ASCII Heap error detected at %p (heap handle %p)

77B5E73D   MOV EDI,77ABB1AA                          ASCII heap_failure_internal
77B5E744   MOV EDI,77ABB194                          ASCII heap_failure_unknown
77B5E74B   MOV EDI,77ABB17E                          ASCII heap_failure_generic
77B5E752   MOV EDI,77ABB160                          ASCII heap_failure_entry_corruption
77B5E759   MOV EDI,77ABB136                          ASCII heap_failure_multiple_entries_corruption
77B5E760   MOV EDI,77ABB110                          ASCII heap_failure_virtual_block_corruption
77B5E767   MOV EDI,77ABB0F4                          ASCII heap_failure_buffer_overrun
77B5E76E   MOV EDI,77ABB0D6                          ASCII heap_failure_buffer_underrun
77B5E775   MOV EDI,77ABB0BA                          ASCII heap_failure_block_not_busy
77B5E77C   MOV EDI,77ABB09C                          ASCII heap_failure_invalid_argument
77B5E783   MOV EDI,77ABB07E                          ASCII heap_failure_usage_after_free
77B5E78A   MOV EDI,77ABB05C                          ASCII heap_failure_cross_heap_operation
77B5E791   MOV EDI,77ABB03A                          ASCII heap_failure_freelists_corruption
77B5E798   MOV EDI,77ABB018                          ASCII heap_failure_listentry_corruption
77B5E7D6   PUSH 77ABB002                             ASCII Error code %d - %s

77B5E824   PUSH 77ABAFF2                             ASCII Parameter1 %p

77B5E86F   PUSH 77ABAFE2                             ASCII Parameter2 %p

77B5E8BA   PUSH 77ABAFD2                             ASCII Parameter3 %p

77B5E913   PUSH 77ABAFA0                             ASCII Last known valid blocks before - %p, after - %p

77B5E956   PUSH 77ABAF82                             ASCII Stack trace available at %p

77B5F97C   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B5F989   PUSH 77AB8E68                             ASCII HEAP 
77B5F9A0   PUSH 77ABB226                             ASCII Heap %p - headers modified (%p is %lx instead of %lx)

77B5F9FC   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B5FA09   PUSH 77AB8E68                             ASCII HEAP 
77B5FA1B   PUSH 77ABB1EC                             ASCII     This is located in the %s field of the heap header.

77B601EF   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60220   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B6022D   PUSH 77AB8E68                             ASCII HEAP 
77B60249   PUSH 77ABB3C4                             ASCII Heap entry %p has incorrect PreviousSize field (%04x instead of %04x)

77B60294   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B602A1   PUSH 77AB8E68                             ASCII HEAP 
77B602B5   PUSH 77ABB38E                             ASCII Free Heap block %p modified at %p after it was freed

77B602E9   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B602F6   PUSH 77AB8E68                             ASCII HEAP 
77B60307   PUSH 77ABB35A                             ASCII Heap block at %p has incorrect segment offset (%x)

77B60345   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60352   PUSH 77AB8E68                             ASCII HEAP 
77B60364   PUSH 77ABB326                             ASCII Heap block at %p is not last block in segment (%p)

77B603AA   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B603B7   PUSH 77AB8E68                             ASCII HEAP 
77B603CE   PUSH 77ABB2F2                             ASCII Heap block at %p has corrupted PreviousSize (%lx)

77B603D8   PUSH 77AB8E68                             ASCII HEAP 
77B603E8   PUSH 77ABB2A8                             ASCII Heap Segment at %p contains invalid NumberOfUnCommittedPages (%x != %x)

77B60428   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60435   PUSH 77AB8E68                             ASCII HEAP 
77B60445   PUSH 77ABB25E                             ASCII Heap Segment at %p contains invalid NumberOfUnCommittedRanges (%x != %x)

77B604BA   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B604C7   PUSH 77AB8E68                             ASCII HEAP 
77B604D3   PUSH 77ABB4FA                             ASCII Invalid ReserveSize parameter - %x

77B60512   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B6051F   PUSH 77AB8E68                             ASCII HEAP 
77B6052D   PUSH 77ABB4D6                             ASCII Invalid CommitSize parameter - %x

77B60563   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60570   PUSH 77AB8E68                             ASCII HEAP 
77B6057B   PUSH 77ABB49E                             ASCII May not specify Lock parameter with HEAP_NO_SERIALIZE

77B605CD   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B605DA   PUSH 77AB8E68                             ASCII HEAP 
77B605E9   PUSH 77ABB46E                             ASCII Specified HeapBase (%p) invalid,  Status = %lx

77B60616   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60623   PUSH 77AB8E68                             ASCII HEAP 
77B60632   PUSH 77ABB43E                             ASCII Specified HeapBase (%p) != to BaseAddress (%p)

77B6066B   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60678   PUSH 77AB8E68                             ASCII HEAP 
77B60686   PUSH 77ABB40C                             ASCII Specified HeapBase (%p) is free or not writable

77B6081B   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60828   PUSH 77AB8E68                             ASCII HEAP 
77B60837   PUSH 77ABB68A                             ASCII dedicated (%04x) free list element %p is marked busy

77B60885   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60892   PUSH 77AB8E68                             ASCII HEAP 
77B6089E   PUSH 77ABB656                             ASCII Non-Dedicated free list element %p is out of order

77B609DA   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B609E7   PUSH 77AB8E68                             ASCII HEAP 
77B609F6   PUSH 77ABB602                             ASCII Number of free blocks in arena (%ld) does not match number in the free lists (%ld)

77B60A32   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60A3F   PUSH 77AB8E68                             ASCII HEAP 
77B60A50   PUSH 77ABB5A6                             ASCII Total size of free blocks in arena (%ld) does not match number total in heap header (%ld)

77B60AF9   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60B06   PUSH 77AB8E68                             ASCII HEAP 
77B60B1E   PUSH 77ABB578                             ASCII Pseudo Tag %04x size incorrect (%x != %x) %p

77B60B4E   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60B5B   PUSH 77AB8E68                             ASCII HEAP 
77B60B77   PUSH 77ABB54A                             ASCII Tag %04x (%ws) size incorrect (%x != %x) %p

77B60BF2   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60BFF   PUSH 77AB8E68                             ASCII HEAP 
77B60C0B   PUSH 77ABB6D0                             ASCII May not destroy the process heap at %p

77B60C1B   PUSH 77ABB6C0                             ASCII RtlDestroyHeap
77B60CA4   PUSH 77ABB786                             ASCII RtlAllocateHeap
77B60E00   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60E0D   PUSH 77AB8E68                             ASCII HEAP 
77B60E21   PUSH 77ABB75C                             ASCII Just allocated block at %p for %x bytes

77B60E96   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60EA3   PUSH 77AB8E68                             ASCII HEAP 
77B60EBE   PUSH 77ABB724                             ASCII Just allocated block at %p for 0x%x bytes with tag %ws

77B60EF2   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B60EFF   PUSH 77AB8E68                             ASCII HEAP 
77B60F0E   PUSH 77ABB6F8                             ASCII Invalid allocation size - %x (exceeded %x)

77B60FD2   MOV EBX,77ABB864                          ASCII RtlReAllocateHeap
77B61098   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B610A5   PUSH 77AB8E68                             ASCII HEAP 
77B610B9   PUSH 77ABB836                             ASCII About to reallocate block at %p to %x bytes

77B61185   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B61192   PUSH 77AB8E68                             ASCII HEAP 
77B611AD   PUSH 77ABB7FA                             ASCII About to rellocate block at %p to 0x%x bytes with tag %ws

77B612A3   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B612B0   PUSH 77AB8E68                             ASCII HEAP 
77B612C4   PUSH 77ABB7D0                             ASCII Just reallocated block at %p to %x bytes

77B61334   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B61341   PUSH 77AB8E68                             ASCII HEAP 
77B6135C   PUSH 77ABB796                             ASCII Just reallocated block at %p to 0x%x bytes with tag %ws

77B61390   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B6139D   PUSH 77AB8E68                             ASCII HEAP 
77B613AC   PUSH 77ABB6F8                             ASCII Invalid allocation size - %x (exceeded %x)

77B61473   MOV EBX,77ABB8BA                          ASCII RtlFreeHeap
77B61504   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B61511   PUSH 77AB8E68                             ASCII HEAP 
77B61522   PUSH 77ABB89E                             ASCII About to free block at %p

77B615E9   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B615F6   PUSH 77AB8E68                             ASCII HEAP 
77B6160E   PUSH 77ABB876                             ASCII About to free block at %p with tag %ws

77B616FA   PUSH 77ABB8C6                             ASCII RtlGetUserInfoHeap
77B6174F   PUSH 77ABB8C6                             ASCII RtlGetUserInfoHeap
77B61824   PUSH 77ABB8DA                             ASCII RtlSetUserValueHeap
77B61879   PUSH 77ABB8DA                             ASCII RtlSetUserValueHeap
77B6196D   PUSH 77ABB8EE                             ASCII RtlSetUserFlagsHeap
77B619C2   PUSH 77ABB8EE                             ASCII RtlSetUserFlagsHeap
77B61AA1   PUSH 77ABB902                             ASCII RtlSizeHeap
77B61AF5   PUSH 77ABB902                             ASCII RtlSizeHeap
77B61BBE   PUSH 77ABB90E                             ASCII RtlCompactHeap
77B61CBC   PUSH 77ABB91E                             ASCII RtlZeroHeap
77B61D89   PUSH 77ABB92A                             ASCII RtlCreateTagHeap
77B61E75   PUSH 77ABB93C                             ASCII RtlQueryTagHeap
